Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated
{{tr:hv_unit_local_noble_buqu_archers}},{{tr:hv_unit_local_noble_buqu_archers}},0,,{{tr:hv_unit_local_noble_buqu_archers}},,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_archers}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_archers}}部署量：%+n,0,,{{tr:hv_unit_local_noble_buqu_archers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_infantry}},{{tr:hv_unit_local_noble_buqu_infantry}},0,,{{tr:hv_unit_local_noble_buqu_infantry}},,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_infantry}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_infantry}}部署量：%+n,0,,{{tr:hv_unit_local_noble_buqu_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_raider_cavalry}},{{tr:hv_unit_local_noble_buqu_raider_cavalry}},0,,{{tr:hv_unit_local_noble_buqu_raider_cavalry}},,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_raider_cavalry}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_raider_cavalry}}部署量：%+n,0,,{{tr:hv_unit_local_noble_buqu_raider_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_spearmen}},{{tr:hv_unit_local_noble_buqu_spearmen}},0,,{{tr:hv_unit_local_noble_buqu_spearmen}},,,,,,,FALSE
{{tr:hv_unit_local_noble_buqu_spearmen}} for recruitment: %+n,{{tr:hv_unit_local_noble_buqu_spearmen}}部署量：%+n,0,,{{tr:hv_unit_local_noble_buqu_spearmen}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_local_noble_elite_archers}},{{tr:hv_unit_local_noble_elite_archers}},0,,{{tr:hv_unit_local_noble_elite_archers}},,,,,,,FALSE
{{tr:hv_unit_local_noble_elite_archers}} for recruitment: %+n,{{tr:hv_unit_local_noble_elite_archers}}部署量：%+n,0,,{{tr:hv_unit_local_noble_elite_archers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_mercenary_archers}},{{tr:hv_unit_mercenary_archers}},0,,{{tr:hv_unit_mercenary_archers}},,,,,,,FALSE
{{tr:hv_unit_mercenary_archers}} for recruitment: %+n,{{tr:hv_unit_mercenary_archers}}部署量：%+n,0,,{{tr:hv_unit_mercenary_archers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_mercenary_captain}},{{tr:hv_unit_mercenary_captain}},0,,{{tr:hv_unit_mercenary_captain}},,,,,,,FALSE
{{tr:hv_unit_mercenary_cavalry}},{{tr:hv_unit_mercenary_cavalry}},0,,{{tr:hv_unit_mercenary_cavalry}},,,,,,,FALSE
{{tr:hv_unit_mercenary_cavalry}} for recruitment: %+n,{{tr:hv_unit_mercenary_cavalry}}部署量：%+n,0,,{{tr:hv_unit_mercenary_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_mercenary_infantry}},{{tr:hv_unit_mercenary_infantry}},0,,{{tr:hv_unit_mercenary_infantry}},,,,,,,FALSE
{{tr:hv_unit_mercenary_infantry}} for recruitment: %+n,{{tr:hv_unit_mercenary_infantry}}部署量：%+n,0,,{{tr:hv_unit_mercenary_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_2h_axemen}},{{tr:hv_unit_militia_2h_axemen}},0,,{{tr:hv_unit_militia_2h_axemen}},,,,,,,FALSE
{{tr:hv_unit_militia_2h_axemen}} for recruitment: %+n,{{tr:hv_unit_militia_2h_axemen}}部署量：%+n,0,,{{tr:hv_unit_militia_2h_axemen}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_archers}},{{tr:hv_unit_militia_archers}},0,,{{tr:hv_unit_militia_archers}},,,,,,,FALSE
{{tr:hv_unit_militia_archers}} for recruitment: %+n,{{tr:hv_unit_militia_archers}}部署量：%+n,0,,{{tr:hv_unit_militia_archers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_black_mountain_outlaws}},{{tr:hv_unit_militia_black_mountain_outlaws}},0,,{{tr:hv_unit_militia_black_mountain_outlaws}},,,,,,,FALSE
{{tr:hv_unit_militia_black_mountain_outlaws}} for recruitment: %+n,{{tr:hv_unit_militia_black_mountain_outlaws}}部署量：%+n,0,,{{tr:hv_unit_militia_black_mountain_outlaws}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_ji_infantry}},{{tr:hv_unit_militia_ji_infantry}},0,,{{tr:hv_unit_militia_ji_infantry}},,,,,,,FALSE
{{tr:hv_unit_militia_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_militia_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_militia_ji_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_sabre_infantry}},{{tr:hv_unit_militia_sabre_infantry}},0,,{{tr:hv_unit_militia_sabre_infantry}},,,,,,,FALSE
{{tr:hv_unit_militia_sabre_infantry}} for recruitment: %+n,{{tr:hv_unit_militia_sabre_infantry}}部署量：%+n,0,,{{tr:hv_unit_militia_sabre_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_scout_cavalry}},{{tr:hv_unit_militia_scout_cavalry}},0,,{{tr:hv_unit_militia_scout_cavalry}},,,,,,,FALSE
{{tr:hv_unit_militia_scout_cavalry}} for recruitment: %+n,{{tr:hv_unit_militia_scout_cavalry}}部署量：%+n,0,,{{tr:hv_unit_militia_scout_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_taishan_outlaws}},{{tr:hv_unit_militia_taishan_outlaws}},0,,{{tr:hv_unit_militia_taishan_outlaws}},,,,,,,FALSE
{{tr:hv_unit_militia_taishan_outlaws}} for recruitment: %+n,{{tr:hv_unit_militia_taishan_outlaws}}部署量：%+n,0,,{{tr:hv_unit_militia_taishan_outlaws}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_militia_white_tiger_outlaws}},{{tr:hv_unit_militia_white_tiger_outlaws}},0,,{{tr:hv_unit_militia_white_tiger_outlaws}},,,,,,,FALSE
{{tr:hv_unit_militia_white_tiger_outlaws}} for recruitment: %+n,{{tr:hv_unit_militia_white_tiger_outlaws}}部署量：%+n,0,,{{tr:hv_unit_militia_white_tiger_outlaws}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_multiple_bolt_crossbow}},{{tr:hv_unit_multiple_bolt_crossbow}},0,,{{tr:hv_unit_multiple_bolt_crossbow}},,,,,,,FALSE
{{tr:hv_unit_multiple_bolt_crossbow}} for recruitment: %+n,{{tr:hv_unit_multiple_bolt_crossbow}}部署量：%+n,0,,{{tr:hv_unit_multiple_bolt_crossbow}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_axe_defectors}},{{tr:hv_unit_nanman_axe_defectors}},0,,{{tr:hv_unit_nanman_axe_defectors}},,,,,,,FALSE
{{tr:hv_unit_nanman_axe_defectors}} for recruitment: %+n,{{tr:hv_unit_nanman_axe_defectors}}部署量：%+n,0,,{{tr:hv_unit_nanman_axe_defectors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_cavalry_defectors}},{{tr:hv_unit_nanman_cavalry_defectors}},0,,{{tr:hv_unit_nanman_cavalry_defectors}},,,,,,,FALSE
{{tr:hv_unit_nanman_cavalry_defectors}} for recruitment: %+n,{{tr:hv_unit_nanman_cavalry_defectors}}部署量：%+n,0,,{{tr:hv_unit_nanman_cavalry_defectors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_crossbow_defectors}},{{tr:hv_unit_nanman_crossbow_defectors}},0,,{{tr:hv_unit_nanman_crossbow_defectors}},,,,,,,FALSE
{{tr:hv_unit_nanman_crossbow_defectors}} for recruitment: %+n,{{tr:hv_unit_nanman_crossbow_defectors}}部署量：%+n,0,,{{tr:hv_unit_nanman_crossbow_defectors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_southern_foreign_rangers}},{{tr:hv_unit_nanman_southern_foreign_rangers}},0,,{{tr:hv_unit_nanman_southern_foreign_rangers}},,,,,,,FALSE
{{tr:hv_unit_nanman_southern_foreign_rangers}} for recruitment: %+n,{{tr:hv_unit_nanman_southern_foreign_rangers}}部署量：%+n,0,,{{tr:hv_unit_nanman_southern_foreign_rangers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_southern_foreign_warriors}},{{tr:hv_unit_nanman_southern_foreign_warriors}},0,,{{tr:hv_unit_nanman_southern_foreign_warriors}},,,,,,,FALSE
{{tr:hv_unit_nanman_southern_foreign_warriors}} for recruitment: %+n,{{tr:hv_unit_nanman_southern_foreign_warriors}}部署量：%+n,0,,{{tr:hv_unit_nanman_southern_foreign_warriors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_southern_shield_bearers}},{{tr:hv_unit_nanman_southern_shield_bearers}},0,,{{tr:hv_unit_nanman_southern_shield_bearers}},,,,,,,FALSE
{{tr:hv_unit_nanman_southern_shield_bearers}} for recruitment: %+n,{{tr:hv_unit_nanman_southern_shield_bearers}}部署量：%+n,0,,{{tr:hv_unit_nanman_southern_shield_bearers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nanman_spear_defectors}},{{tr:hv_unit_nanman_spear_defectors}},0,,{{tr:hv_unit_nanman_spear_defectors}},,,,,,,FALSE
{{tr:hv_unit_nanman_spear_defectors}} for recruitment: %+n,{{tr:hv_unit_nanman_spear_defectors}}部署量：%+n,0,,{{tr:hv_unit_nanman_spear_defectors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_nomad_gang_cavalry}},{{tr:hv_unit_nomad_gang_cavalry}},0,,{{tr:hv_unit_nomad_gang_cavalry}},,,,,,,FALSE
{{tr:hv_unit_nomad_gang_cavalry}} for recruitment: %+n,{{tr:hv_unit_nomad_gang_cavalry}}部署量：%+n,0,,{{tr:hv_unit_nomad_gang_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_northern_elite_2h_sword_infantry}},{{tr:hv_unit_northern_elite_2h_sword_infantry}},0,,{{tr:hv_unit_northern_elite_2h_sword_infantry}},,,,,,,FALSE
{{tr:hv_unit_northern_mace_cavalry}},{{tr:hv_unit_northern_mace_cavalry}},0,,{{tr:hv_unit_northern_mace_cavalry}},,,,,,,FALSE
{{tr:hv_unit_northern_mace_cavalry}} for recruitment: %+n,{{tr:hv_unit_northern_mace_cavalry}}部署量：%+n,0,,{{tr:hv_unit_northern_mace_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_northern_spear_cavalry}},{{tr:hv_unit_northern_spear_cavalry}},0,,{{tr:hv_unit_northern_spear_cavalry}},,,,,,,FALSE
{{tr:hv_unit_northern_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_northern_spear_cavalry}}部署量：%+n,0,,{{tr:hv_unit_northern_spear_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_onyx_dragons}},{{tr:hv_unit_onyx_dragons}},0,,{{tr:hv_unit_onyx_dragons}},,,,,,,FALSE
{{tr:hv_unit_onyx_dragons}} for recruitment: %+n,{{tr:hv_unit_onyx_dragons}}部署量：%+n,0,,{{tr:hv_unit_onyx_dragons}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_palace_guards}},{{tr:hv_unit_palace_guards}},0,,{{tr:hv_unit_palace_guards}},,,,,,,FALSE
{{tr:hv_unit_pearl_dragons}},{{tr:hv_unit_pearl_dragons}},0,,{{tr:hv_unit_pearl_dragons}},,,,,,,FALSE
{{tr:hv_unit_pearl_dragons}} for recruitment: %+n,{{tr:hv_unit_pearl_dragons}}部署量：%+n,0,,{{tr:hv_unit_pearl_dragons}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_porcupine_crossbowmen}},{{tr:hv_unit_porcupine_crossbowmen}},0,,{{tr:hv_unit_porcupine_crossbowmen}},,,,,,,FALSE
{{tr:hv_unit_porcupine_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_porcupine_crossbowmen}}部署量：%+n,0,,{{tr:hv_unit_porcupine_crossbowmen}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_protectors_of_heaven_might}},{{tr:hv_unit_protectors_of_heaven_might}},0,,{{tr:hv_unit_protectors_of_heaven_might}},,,,,,,FALSE
{{tr:hv_unit_protectors_of_heaven_might}} for recruitment: %+n,{{tr:hv_unit_protectors_of_heaven_might}}部署量：%+n,0,,{{tr:hv_unit_protectors_of_heaven_might}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_protectors_of_heaven}},{{tr:hv_unit_protectors_of_heaven}},0,,{{tr:hv_unit_protectors_of_heaven}},,,,,,,FALSE
{{tr:hv_unit_protectors_of_heaven}} for recruitment: %+n,{{tr:hv_unit_protectors_of_heaven}}部署量：%+n,0,,{{tr:hv_unit_protectors_of_heaven}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_archers}},{{tr:hv_unit_qiang_archers}},0,,{{tr:hv_unit_qiang_archers}},,,,,,,FALSE
{{tr:hv_unit_qiang_archers}} for recruitment: %+n,{{tr:hv_unit_qiang_archers}}部署量：%+n,0,,{{tr:hv_unit_qiang_archers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_axemen}},{{tr:hv_unit_qiang_axemen}},0,,{{tr:hv_unit_qiang_axemen}},,,,,,,FALSE
{{tr:hv_unit_qiang_axemen}} for recruitment: %+n,{{tr:hv_unit_qiang_axemen}}部署量：%+n,0,,{{tr:hv_unit_qiang_axemen}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_elite_ranger_cavalry}},{{tr:hv_unit_qiang_elite_ranger_cavalry}},0,,{{tr:hv_unit_qiang_elite_ranger_cavalry}},,,,,,,FALSE
{{tr:hv_unit_qiang_elite_ranger_cavalry}} for recruitment: %+n,{{tr:hv_unit_qiang_elite_ranger_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qiang_elite_ranger_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_elite_warrior_cavalry}},{{tr:hv_unit_qiang_elite_warrior_cavalry}},0,,{{tr:hv_unit_qiang_elite_warrior_cavalry}},,,,,,,FALSE
{{tr:hv_unit_qiang_elite_warrior_cavalry}} for recruitment: %+n,{{tr:hv_unit_qiang_elite_warrior_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qiang_elite_warrior_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_javelineer}},{{tr:hv_unit_qiang_javelineer}},0,,{{tr:hv_unit_qiang_javelineer}},,,,,,,FALSE
{{tr:hv_unit_qiang_javelineer}} for recruitment: %+n,{{tr:hv_unit_qiang_javelineer}}部署量：%+n,0,,{{tr:hv_unit_qiang_javelineer}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_ji_infantry}},{{tr:hv_unit_qiang_ji_infantry}},0,,{{tr:hv_unit_qiang_ji_infantry}},,,,,,,FALSE
{{tr:hv_unit_qiang_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_qiang_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_qiang_ji_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qiang_spear_cavalry}},{{tr:hv_unit_qiang_spear_cavalry}},0,,{{tr:hv_unit_qiang_spear_cavalry}},,,,,,,FALSE
{{tr:hv_unit_qiang_spear_cavalry}} for recruitment: %+n,{{tr:hv_unit_qiang_spear_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qiang_spear_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qingzhou_2h_axe_infantry}},{{tr:hv_unit_qingzhou_2h_axe_infantry}},0,,{{tr:hv_unit_qingzhou_2h_axe_infantry}},,,,,,,FALSE
{{tr:hv_unit_qingzhou_2h_axe_infantry}} for recruitment: %+n,{{tr:hv_unit_qingzhou_2h_axe_infantry}}部署量：%+n,0,,{{tr:hv_unit_qingzhou_2h_axe_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qingzhou_hand_ji_infantry}},{{tr:hv_unit_qingzhou_hand_ji_infantry}},0,,{{tr:hv_unit_qingzhou_hand_ji_infantry}},,,,,,,FALSE
{{tr:hv_unit_qingzhou_hand_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_qingzhou_hand_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_qingzhou_hand_ji_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_qingzhou_raider_cavalry}},{{tr:hv_unit_qingzhou_raider_cavalry}},0,,{{tr:hv_unit_qingzhou_raider_cavalry}},,,,,,,FALSE
{{tr:hv_unit_qingzhou_raider_cavalry}} for recruitment: %+n,{{tr:hv_unit_qingzhou_raider_cavalry}}部署量：%+n,0,,{{tr:hv_unit_qingzhou_raider_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_rapid_tigers}},{{tr:hv_unit_rapid_tigers}},0,,{{tr:hv_unit_rapid_tigers}},,,,,,,FALSE
{{tr:hv_unit_rapid_tigers}} for recruitment: %+n,{{tr:hv_unit_rapid_tigers}}部署量：%+n,0,,{{tr:hv_unit_rapid_tigers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_shanyue_javelineer}},{{tr:hv_unit_shanyue_javelineer}},0,,{{tr:hv_unit_shanyue_javelineer}},,,,,,,FALSE
{{tr:hv_unit_shanyue_javelineer}} for recruitment: %+n,{{tr:hv_unit_shanyue_javelineer}}部署量：%+n,0,,{{tr:hv_unit_shanyue_javelineer}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_shanyue_remnants}},{{tr:hv_unit_shanyue_remnants}},0,,{{tr:hv_unit_shanyue_remnants}},,,,,,,FALSE
{{tr:hv_unit_shanyue_remnants}} for recruitment: %+n,{{tr:hv_unit_shanyue_remnants}}部署量：%+n,0,,{{tr:hv_unit_shanyue_remnants}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_shanyue_warriors}},{{tr:hv_unit_shanyue_warriors}},0,,{{tr:hv_unit_shanyue_warriors}},,,,,,,FALSE
{{tr:hv_unit_shanyue_warriors}} for recruitment: %+n,{{tr:hv_unit_shanyue_warriors}}部署量：%+n,0,,{{tr:hv_unit_shanyue_warriors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_sogd_barded_cavalry}},{{tr:hv_unit_sogd_barded_cavalry}},0,,{{tr:hv_unit_sogd_barded_cavalry}},,,,,,,FALSE
{{tr:hv_unit_sogd_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_sogd_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_sogd_barded_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_sogd_warriors}},{{tr:hv_unit_sogd_warriors}},0,,{{tr:hv_unit_sogd_warriors}},,,,,,,FALSE
{{tr:hv_unit_sogd_warriors}} for recruitment: %+n,{{tr:hv_unit_sogd_warriors}}部署量：%+n,0,,{{tr:hv_unit_sogd_warriors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_spice_guard}},{{tr:hv_unit_spice_guard}},0,,{{tr:hv_unit_spice_guard}},,,,,,,FALSE
{{tr:hv_unit_spice_guard}} for recruitment: %+n,{{tr:hv_unit_spice_guard}}部署量：%+n,0,,{{tr:hv_unit_spice_guard}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_stray_artisans}},{{tr:hv_unit_stray_artisans}},0,,{{tr:hv_unit_stray_artisans}},,,,,,,FALSE
{{tr:hv_unit_stray_artisans}} for recruitment: %+n,{{tr:hv_unit_stray_artisans}}部署量：%+n,0,,{{tr:hv_unit_stray_artisans}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_swallow_cavalry}},{{tr:hv_unit_swallow_cavalry}},0,,{{tr:hv_unit_swallow_cavalry}},,,,,,,FALSE
{{tr:hv_unit_swallow_cavalry}} for recruitment: %+n,{{tr:hv_unit_swallow_cavalry}}部署量：%+n,0,,{{tr:hv_unit_swallow_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_sword_guards_of_the_eight_talents}},{{tr:hv_unit_sword_guards_of_the_eight_talents}},0,,{{tr:hv_unit_sword_guards_of_the_eight_talents}},,,,,,,FALSE
{{tr:hv_unit_taishan_phantoms}},{{tr:hv_unit_taishan_phantoms}},0,,{{tr:hv_unit_taishan_phantoms}},,,,,,,FALSE
{{tr:hv_unit_taishan_phantoms}} for recruitment: %+n,{{tr:hv_unit_taishan_phantoms}}部署量：%+n,0,,{{tr:hv_unit_taishan_phantoms}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_taishan_poison_wind}},{{tr:hv_unit_taishan_poison_wind}},0,,{{tr:hv_unit_taishan_poison_wind}},,,,,,,FALSE
{{tr:hv_unit_taishan_poison_wind}} for recruitment: %+n,{{tr:hv_unit_taishan_poison_wind}}部署量：%+n,0,,{{tr:hv_unit_taishan_poison_wind}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},0,,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}},,,,,,,FALSE
{{tr:hv_unit_tiger_and_leopard_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_tiger_and_leopard_barded_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_tiger_and_leopard_cavalry}},{{tr:hv_unit_tiger_and_leopard_cavalry}},0,,{{tr:hv_unit_tiger_and_leopard_cavalry}},,,,,,,FALSE
{{tr:hv_unit_tiger_and_leopard_cavalry}} for recruitment: %+n,{{tr:hv_unit_tiger_and_leopard_cavalry}}部署量：%+n,0,,{{tr:hv_unit_tiger_and_leopard_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_trebuchet}},{{tr:hv_unit_trebuchet}},0,,{{tr:hv_unit_trebuchet}},,,,,,,FALSE
{{tr:hv_unit_trebuchet}} for recruitment: %+n,{{tr:hv_unit_trebuchet}}部署量：%+n,0,,{{tr:hv_unit_trebuchet}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_warrior_monks}},{{tr:hv_unit_warrior_monks}},0,,{{tr:hv_unit_warrior_monks}},,,,,,,FALSE
{{tr:hv_unit_warrior_monks}} for recruitment: %+n,{{tr:hv_unit_warrior_monks}}部署量：%+n,0,,{{tr:hv_unit_warrior_monks}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_white_feathers}},{{tr:hv_unit_white_feathers}},0,,{{tr:hv_unit_white_feathers}},,,,,,,FALSE
{{tr:hv_unit_white_feathers}} for recruitment: %+n,{{tr:hv_unit_white_feathers}}部署量：%+n,0,,{{tr:hv_unit_white_feathers}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_white_horse_fellows}},{{tr:hv_unit_white_horse_fellows}},0,,{{tr:hv_unit_white_horse_fellows}},,,,,,,FALSE
{{tr:hv_unit_white_horse_fellows}} for recruitment: %+n,{{tr:hv_unit_white_horse_fellows}}部署量：%+n,0,,{{tr:hv_unit_white_horse_fellows}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_white_tiger_bandits}},{{tr:hv_unit_white_tiger_bandits}},0,,{{tr:hv_unit_white_tiger_bandits}},,,,,,,FALSE
{{tr:hv_unit_white_tiger_bandits}} for recruitment: %+n,{{tr:hv_unit_white_tiger_bandits}}部署量：%+n,0,,{{tr:hv_unit_white_tiger_bandits}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_white_tiger_guardsmen}},{{tr:hv_unit_white_tiger_guardsmen}},0,,{{tr:hv_unit_white_tiger_guardsmen}},,,,,,,FALSE
{{tr:hv_unit_white_tiger_guardsmen}} for recruitment: %+n,{{tr:hv_unit_white_tiger_guardsmen}}部署量：%+n,0,,{{tr:hv_unit_white_tiger_guardsmen}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_white_tiger_warriors}},{{tr:hv_unit_white_tiger_warriors}},0,,{{tr:hv_unit_white_tiger_warriors}},,,,,,,FALSE
{{tr:hv_unit_white_tiger_warriors}} for recruitment: %+n,{{tr:hv_unit_white_tiger_warriors}}部署量：%+n,0,,{{tr:hv_unit_white_tiger_warriors}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_white_tiger_warriors}} for recruitment: +1,{{tr:hv_unit_white_tiger_warriors}}部署量：+1,0,,{{tr:hv_unit_white_tiger_warriors}}部署量：+1,,,,,,,FALSE
{{tr:hv_unit_wuhuan_barded_cavalry}},{{tr:hv_unit_wuhuan_barded_cavalry}},0,,{{tr:hv_unit_wuhuan_barded_cavalry}},,,,,,,FALSE
{{tr:hv_unit_wuhuan_barded_cavalry}} for recruitment: %+n,{{tr:hv_unit_wuhuan_barded_cavalry}}部署量：%+n,0,,{{tr:hv_unit_wuhuan_barded_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_wuhuan_cavalry}},{{tr:hv_unit_wuhuan_cavalry}},0,,{{tr:hv_unit_wuhuan_cavalry}},,,,,,,FALSE
{{tr:hv_unit_wuhuan_cavalry}} for recruitment: %+n,{{tr:hv_unit_wuhuan_cavalry}}部署量：%+n,0,,{{tr:hv_unit_wuhuan_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_xian_chen_ying}},{{tr:hv_unit_xian_chen_ying}},0,,{{tr:hv_unit_xian_chen_ying}},,,,,,,FALSE
{{tr:hv_unit_xian_chen_ying}} for recruitment: %+n,{{tr:hv_unit_xian_chen_ying}}部署量：%+n,0,,{{tr:hv_unit_xian_chen_ying}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_xianbei_archer_cavalry}},{{tr:hv_unit_xianbei_archer_cavalry}},0,,{{tr:hv_unit_xianbei_archer_cavalry}},,,,,,,FALSE
{{tr:hv_unit_xianbei_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_xianbei_archer_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xianbei_archer_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_archer_cavalry}},{{tr:hv_unit_xiliang_buqu_archer_cavalry}},0,,{{tr:hv_unit_xiliang_buqu_archer_cavalry}},,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_archer_cavalry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_archer_cavalry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_archer_cavalry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_crossbowmen}},{{tr:hv_unit_xiliang_buqu_crossbowmen}},0,,{{tr:hv_unit_xiliang_buqu_crossbowmen}},,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_crossbowmen}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_crossbowmen}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_crossbowmen}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},0,,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}},,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}} for recruitment: %+n,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}}部署量：%+n,0,,{{tr:hv_unit_xiliang_buqu_hand_ji_infantry}}部署量：%+n,,,,,,,FALSE
{{tr:hv_unit_xiliang_buqu_ji_infantry}},{{tr:hv_unit_xiliang_buqu_ji_infantry}},0,,{{tr:hv_unit_xiliang_buqu_ji_infantry}},,,,,,,FALSE
